Originator,Text,Age,Person whose age we surmised
Zackaryathe1st , Happy birthday @RaachelTweets you're like 17 now. You're getting old,
_admiringziam , Please read this my birthday's today and I would love to be notice by you I love you  @Real_Liam_Payne x1403 http://t.co/9nFNosx8Vi
highonnouis , @Luke5SOS luke hemmings from 5sos please follow me before my birthday next week  ilysm 25
DetoxFilmsSC , RT @MXLmics: WIN: the #MXL 20th Ann Special Edition microphones. http://t.co/2IsMCvVaCR A #giveaway 20 years in the making... http://t.co/e
LeTorres17 , RT @soccerdotcom: Celebrate Messi - Follow and RT for the chance to win a pair of @adidassoccer birthday #F50s! #allin or nothing http://t
Iouisoccer , @Louis_Tomlinson hi louis! can you please follow @halfmoonlouis her birthday is tomorrow and a follow from you is all she wants :)78
LelakiMelayu7 , @Mr_Rem_ Gerry Conlon - obituary: Member of the Guildford Four whose exoneration after 14 years in p... http://t.co/MX8uQniGQL @Si_Jebon
mdoness , RT @MarDixon: So true. RT @SciencePorn: The difference 25 years makes http://t.co/atfDz9eRMt cc @yakovenkomm @rosemarybeetle
Sasssley , RT @Disney: It's been 59 years since #LadyAndTheTramp went on their first date. http://t.co/DXpTpB7q1h
ganeshbrandon , RT @whufc_official: HAPPY BIRTHDAY: Hammers skipper Kevin Nolan turns 32 today. Happy birthday Kev! #WHUFC #COYI http://t.co/wYUVlUsaBG
SeargeDP ," @paulsoaresjr I miss my old keyboard, the one with no ""gray keys"" on it"
tommobassett , RT @nickkoteen: 100 years today that WWWI started
RGT252 , MistaFingaz Birthday Karaoke shenanigans (@ Finnegan's Irish Pub w/ 2 others) http://t.co/IUa4iRbP5V
tropical2ndlife , @KianLawley that was me when I first saw you in person after three years
asanisin ," RT @SciencePorn: Two day old zebrafish larvae, as seen through a scanning electron microscope (Via @Microscopepics) http://t.co/mcJtDFeODR"
peterthornberry , @YorksCoastRadio can you wish pacittos scarborough happy birthday they have been open for 80 years today and still run by the same family
DNALOUlS , @Louis_Tomlinson hi louis! can you please follow @halfmoonlouis her birthday is tomorrow and a follow from you is all she wants :)73
hewagekuwym , RT @KUDUNEWS: The first new Star Wars character in nine years. Let the great debate begin. - #celebrities #gossip #kudunews http://t.co/NPj
nlgray88 , @twiney3wv  for abou 25 years 
KarrliStewart ," Happy Birthday to one of my best friends, the beautiful @kaylabajzert7 !love you lots babe , hope it rocks  http://t.co/60DFrTEhwB"
AshleenDoherty , @KellieMc_ yesaaa gal. we need a vod or 10 for old times sake x
4thirteen , @_k1llr_ took me three years.
1_2_3_Smileee ,  Princes Of Pop Happy Birthday Ari.  I Hope You See Me. I Love You  And Can You Follow Me Babe @ArianaGrande x139
OurNiam , @nourryocean ITS MY BIRTHDAY HUN !! &lt;3
S_GOSWAMIII , RT @ArjunKapoorFB: PIC : #ArjunKapoor celebrates his 29th Birthday in the presence of Cousins &amp; close friends #HappyBirthdayArjunKapoor htt
Niall_Breezy , @Mr_Carterr Hi Carter today is my birthday A happy birthday tweet or follow Would be the best present ever  x246
TheologicalLion , RT @DaniAgtani: Happy Birthday to one of my bestest buds whom I have the honour of laughing and vlogging with!  @TheologicalLion http://t.
HazreeZhrdn , RT @HorryPuttor: crazey trick: taek ur age add 2 yeers dats how old u wil be in 2 yeers mind = blowne
TheDeemeister , RT @SeaAndBeScene: Hear! Hear!! #cheers RT @ricepoint1: @ConfedCentre Congratulations on 50 great years. @Downtown_Chtown #PEI http://t.co/
umcalumhoodpls , @Calum5SOS @Michael5SOS @5SOS @Ashton5SOS @Luke5SOS hey it's @hannaseriously birthday can you tell please her happy birthday?  x7
calumfromdahood , @brookeImao YOURE 17 WTF WERE 3 YEARS APRTT WHAT
flawless__boys , #CallMeCam PLEASE CAM CALL ME ILYSM IT WOULD MAKE MY DAY IT CAN BE MY 1 DAY LATE BIRTHDAY PRESENT PLEASE @camerondallas  x47
TEALlNSON , @Louis_Tomlinson hi louis! can you please follow @halfmoonlouis her birthday is tomorrow and a follow from you is all she wants :)77
kayoderazaq , RT @MobilePunch: 85-year-old man who loves Instagram http://t.co/NdDmnQBWVR
RichardMayhew , RT @benarchibald: The People's Owl is old and red / it hunts for voles high overhead / It watches wisely from a tree / Ed's giving one to y
simonw91 ," RT @bigmacca199: @simonw91 @ThomasBanks1985 did well at reading but it took him 10 years, will only get a year to do it with us before Cell"
ellis_cd , @VirginAtlantic G-VOYG @BoeingAirplanes #747-100 takes off from @Gatwick_Airport years ago. Happy Birthday #VS038 http://t.co/yvXV2I63qE
kaylxr , it's my birthday and I would just want a follow from Michael Clifford from 5 seconds of summer @michael5sos x70
1D_MyBabes_Xo , Hey Cameron  Did u know we share the say birthday ILYSM PLEASE READ THIS #callmecam @camerondallas https://t.co/l8pjxZg1mO 3356
5SOSRIPJEANS ," RT @lounarrycum: ""Luke Hemmings hookup with 14 year old"" pls luke fuck me while i'm young too"
annxrxina ," RT @troyesivan: @taylorcaniff Dude i sincerely hope you've grown up/changed over the last 2 years. For some reason, you have INFLUENCE. Try"
VOLTAGECFUK , https://t.co/hMBsu7ymUC the set that got me into jungle as a 12 year old-never looked back.... @Randallmac2
Holly_AFC ," RT @FutballTweets: 27 years ago, the legend was born! Happy Birthday Leo Messi! http://t.co/aoSHY01Sah"
simps0nbe4tty , hey @CodySimpson it's @Gcfbabyy's 16th birthday today!  lol
BarracudaMama , Read Lois Lerner's Instant excuse for not turning over two years worth of emails http://t.co/Est5hLdZor @acmaurer50 #IRS
xcherrylarry , @xcherrylarry: @Harry_Styles please follow @eastsidelxrry her birthday is tomorrow and she loves u soo much!! please follow her60
bmendzat , #FiresideLiveChat @EmblemThree Could you say happy belated birthday &amp; follow me for my present &amp; maybe a call45
tianaidoo8 , RT @AwkwardComedy: do you ever just wanna sleep for like 3 years
IsabelFedergree ," RT @tyleroakley: Even 10 years after forming, I'm STILL obsessed with the Spice Girls. I live for queen @OfficialMelB on @NBCAGT. SLAY ME S"
niallharington ," @NiallOfficial it's mine and @guitargeekniall's birthday soon and it would be the best present if you could follow us! we love you 73,727"
RNRHorrorHunter ," RT @zwgman: Gremlins and Ghostbusters both open the same day, 30 years ago TODAY. RT if you like these films! #classics http://t.co/eZggZm"
hculb13 , HAPPY 18TH BIRTHDAY @heyimhannahz  http://t.co/j75LDjY4R5
shanezxx , RT @ilove2ne1girls: Bom used to be in a soccer team while she was in US for 4 years during highschool and what she does is dribble and ches
420skulls , @breadstick420 happy birthday . ur my favorite 12 yr old:)
5S0Sing , Dear @TheVampsband It's my birthday today It'd mean the  if you followed me  Plz notice me #preordersomebodytoyou Ilysm :) 219
balli_james , RT @worldsoccershop: Win a limited edition pair of @adidassoccer #F50 #Messi Birthday Boots! Follow &amp; RT to enter! #allin or nothing. http:
F6amiie_0 , Happy birthday my special one @AsoolSk wish you all the best bayb  ily 
dallaschills , @camerondallas #CallMeCam #CallMeCam I want to hear your voice #CallMeCam #CallMeCam This would be the best birthday gift ever  84
RamiNaaman ," RT @UberFootFact: Happy Birthday to one of the greatest footballers ever, Zinedine Zidane! http://t.co/KX2y6Vgge9"
KILLA_KEISHA ," ""@OnlyHisOne: Mello Birthday In Less Than 24 hours"" my Baby Turning 4 Tomar"
SILENTALKER007 , RT @lhanrytosh: A mother spends about 20 years training her son.. And a girl makes him a fool in 20 minutes.. Isn't that Pathetic?..... (&lt;B
Ceri5sosUnionJ , @georgeujworld  GEORGE ITS MY BIRTHDAY!!!  Please notice me  I love you so much  X59
sarahanne996 , @HayleyKeo sames!! Might be working there in 7 years ;)
tonsofacid , RT @2014WorIdCup: Happy 27th Birthday to Messi! | http://t.co/yOVvzbLZ4e
MichaelaHakkila , RT @RicaUK: Driver over 55 years old? Do you have knowledge of in-car safety technologies? Then plse take part in our survey http://t.co/Ng
YeEgakai ," RT @suhotherich: dear exo and kris, i heard youre in china. i hope you can meet and talk there. you've been together for 2 years, dont you "
cheba63 , RT @TeamMessi: #HappyBirthdayMessi - RT to win a signed pair of exclusive @adidasfootball birthday #F50s! #allin or nothing http://t.co/c3
BizzAmeezCodes ," RT @troyesivan: @taylorcaniff Dude i sincerely hope you've grown up/changed over the last 2 years. For some reason, you have INFLUENCE. Try"
CallmeMarie23 ," Its been 84 years, and I'm still waiting the Luke Hemmings' follow x58245 @Luke5SOS #lukehemmings but I look very well for my age LOL"
BiancaGiorgiii ," Happy 16th birthday to this asshole that I love, I'm the better looking sibling but your nicer I guess @massgiorgi http://t.co/DQhRNzcyVx"
JiggaRoZay , @scrilla_ FETTI BOI BIRTHDAY BASH @ #CLUBHOUSE 1230 REDBANK RD. http://t.co/seQPymKSAZ
Ankian4 ," RT @RockabillyJay: I have to explain what to do during a school shooting to my 7yr old, but by all means lets freak out about gay marriage."
intanintaann ," happy birthday mami Yonaaa  (with Dian, @RPKS_, and 8 others at Dom's Coffee) [pic]  https://t.co/taQMvQzJc3"
trl226250 , RT @NaomiAKlein: Outrage in #Egypt: AJ journalists sentenced to 7-10 years for doing their jobs. FF @sharifkouddous #FreeAJStaff John Kerry
DjDarkozy , @janinesexyp Is it your birthday early July or late June. Why not come party !!!! Club Rise 4 th July http://t.co/Y57V0U1AbW
giannafloria , RT @Yankees: Icon. Champion. Captain. Happy 40th birthday to Derek Jeter! http://t.co/fbVZEWxmvc http://t.co/tllUxkbHPo
JamieRichy , Happy 21st birthday to @randimarshall23 ! I wish I could celebrate with you today! Have a great one! ZLAM! 
yourboymitch , RT @worldsoccershop: Win a limited edition pair of @adidassoccer #F50 #Messi Birthday Boots! Follow &amp; RT to enter! #allin or nothing. http:
jmmolins , RT @NEF: UK households living in poverty up from 14% to 33% in last 30 years: increasing number include someone who works http://t.co/syZC6
BAXZBEAT , RT @eNCAnews: Bob Marley and the Wailers released #Uprising 34 years ago today. What's your favorite track off the album? http://t.co/ElUPB
here4grande ," Happy birthday @ArianaGrande , we love you so much, hope you get in life increasingly !! :D &lt;3 #HappyBDayAriFromBRAZIL x138"
annajoyfrost ," RT @BillKingGates: I get what you get in 10 years, in two days @chrisbrown",
jakelawless10 , Happy birthday Ryan have a good one bud @ryanrotunno_31,
DAB_UDontKnowMe , Happy Birthday to one of my best friends @ShoTime_Rodgers! I hope your day is filled with love and celebration. Get turnt today!!,
koshalkk ," RT @FootballFact101: 24 years-old, 7 games, 8 #WorldCup goals...#GER Thomas Muller.",
Pumaapack , WILL YOU CALL ME AS AN EARLY BIRTHDAY PRESENT ?! ITS TOMORROW !!  please cameron @camerondallas #CalIMeCam #CalIMeCam x79,
izzahnyn ," RT @sehuntella: ""The sasaeng who followed Luhan is a 01-liner,she is 13 years old"" lol u liltle gurl go home and study",
NatashaLJOEnye , RT @TheWorldStories: 7 week old Lion Cub meets his dad for the first time. http://t.co/25SOmopmZw,
astrofungus , @haydencooper: Sentenced 7 years. @petergreste #ajtrial @TonyAbbottMHR send in SAS you stooge. #auspol,-1
PhilpLiam ," RT @HibernianFCClub: Happy birthday to former #Hibs midfielder Scott Brown, who is 29 today. 134 appearances, 20 goals, one Broony! http://",
AbdallahMKamal ," RT @tom_d_: Baher Mohammed: 10 years, 7 years for Greste and Fahmy&amp; all except 2 students. Anas Beltagy+1 other acquitted. Shock in courtro",
ohxmyhemmings ,"  dear luke hemmings from 5sos (@Luke5SOS) it's my birthday, would you please follow me?! i love you so much  x3227",
buildemi ," @ddlovato TODAY IS MY B-DAY, CAN YOU WISH ME HAPPY BIRTHDAY??? THIS WILL MAKE MY DAY, ILYSM x2",
robertsoccer7 ," RT @FOXSoccer: Happy 42nd birthday to a true #WorldCup legend, Zinedine Zidane! http://t.co/P7UVbT7CHT",
TMajor9 , RT @audramarino: Happy birthday goes out to @TMajor9 who is the best fan Hope you have a good one bro! (thats supposed to be our handsha,
vuwejizaroju , RT @TheUnusualFact: You live your billionth second when you are 31 years old.,
_Sammm12 , RT @UltimateKimK: THE WESTS at North's 1st birthday party http://t.co/Zlz7XBveaJ,
anggirekci , RT @SuperIndyKings: #ThePlayersClub is one of those movies that will never get old http://t.co/rM8X8LGy9K,,
SmohdA , RT @AlWefaqEN: The new legislations authorize the Interior Minister to revoke citizenships of Bahrainis living abroad for 5 consecutive yea,,
ArianatorJKT ," Happy birthday loves, have a great one! Big love from Indonesia #HappyBirthdayArianaFromIndonesia &lt;3 @ArianaGrande",,
crown_christina , RT @awkwardposts: Lorde in 20 years http://t.co/10jdnRoihE,,
_Darveon , @OhNy_ Chantes birthday Is the 20th,,
hemmoxsauce , @Michael5SOS MICHAEL CLIFFORD MY BIRTHDAY IS IN 3 DAYS &amp; IT WOULD MEAN SO MUCH IF YOU FOLLOWED ME I LOVE YOU  8985,,
perfectstyles24 , @ArianaGrande Happy Birthday   Have a great Time for this ! Love you ! 62,,
DomCacace , @Mr_Baklava_: Happy birthday to a true day one friend since elementary school @DomCacace thanks homie,,
Chris_suxx , RT @CapitalOfficial: #Happy21stBirthdayAriana! Jealous of your birthday kiss! http://t.co/DS4cqCgScR http://t.co/UfS1W0K01c,,
SecretsLounge1 , DYP 6.0 @SecretsLounge1 THIS SATURDAY @TrickyPromo birthday bash SOLD OUT 5 YEARS IN A ROW!,,
_Senor_Fresco ," RT @Relatabowl: i've waited 13.7 billion years for my existence, there's no way I'm letting ignorant politicians control what plants I smoke",,
HannahMachin1 , @MillyStyles123 feel like a 3year old with plaits in http://t.co/hQGYBduXGi,,
HubbyChronicles , It's Lola's birthday and to celebrate I thought I would share one of her ... http://t.co/bXwKkQNbOx @HubbyChronicles http://t.co/A6wVFbFqEu,,
dheatasyaputri , RT @Febynovel: @FCBarcelonaFl: Happy 27th birthday to Lionel Messi!! #Leo27 http://t.co/gfHIVo1Dij,,
harryanddonut , @Ashton5SOS PLEASE FOLLOW ME IT WOULD MEAN THE WORLD LOVE YOU SO MUCH ITS MY BIRTHDAY IT WOULD BE THE BEST BIRTHDAY PRESENT 119,,
SamiT2508 , Happy 19th birthday to my boyfriend/bestfriend!! Words can't explain how much you mean to me! Love you  @bigschum http://t.co/jRtLyFJge6,19,bigschum
nad_shup , 16 unique inspiring holiday gifts for your family and friends http://t.co/vk5NzTbxHx #Birthday #Wedding #Anniversary #Gift @retwitclub 3
sincecash , @AaronCarpenter_: I've been single for over a year lololol I've been single for almost 16 years so you can tell who's the winner here
dorknarry , @Harry_Styles hi! ITS MY 18TH BIRTHDAY TODAY! it'd be so awesome if you followed me AND tweeted me a happy birthday I love you loads
cajp10 , RT @Helionbooks: RT &amp; follow by 23 June to #win TO RULE THE WINDS. EVOLUTION OF BRITISH FIGHTER FORCE VOL 1 http://t.co/FjPtapEQHP #compet
Confchair , RT @Independent_ie: 91- year old cyclist Risteard Mulcahy offers advice on keeping fit well into your eighties and nineties... http://t.co/
oldrocklouis ,"  * @NiallOfficial my birthday is in 18 days, you know what'd be the best present?  if you FOLLOW me, I love you!!  * y"
Narryandnouis_ ,  It's @RachaelBanjo birthday in a few days please follow her bc she's amazing {@onedirection @zaynmalik }  x109
Thugseidon ," @TLR_Sabre @iAxX23 @Hot_Bid Guess we should rename the Olympics then, two thousand years old!"
lopez_shannon , On our way to Verizon Center to see @katyperry looking Prismatic for our 10th birthday! #thisishowwedo #katyperry http://t.co/P6zUpVlABt
lovetiiatu0523 , RT @FIFAWorldCup: Happy birthday to @Miguel_layun (26) #MEX - http://t.co/E9uGyLbg7b
heartswhisperer ," RT @C_Tobin: Meet Stella, three hours old (7:43AM Pacific) and she believes. #IBelieveThatWeWillWin @MLS http://t.co/WB4twDVIBp"
fairyfl0ssharry , @fairyfl0ssharry cares as well but whatever .. and tbh poor Eleanor has received so much disgusting hate in the last three years.. just
Mosco76 , RT @LifelsAmazing: This is how baby elephants drink water. They don't know how to use their trunks to drink until they are 9 months old. ht
thirstyzxyn , RT @Fav1Dmoments: remember 2 years ago when we felt forced to find this attractive bc it was all the boys in one http://t.co/BAXvAq245m
